% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
12.041	2	1	1205	2	1	28	2196	0	0
12.051	2	1	1206	2	1	28	2196	0	0
12.061	2	1	1207	2	1	28	2196	0	0
12.071	2	1	1208	2	1	28	2196	0	0
12.081	2	1	1209	2	1	28	2196	0	0
12.091	2	1	1210	2	1	28	2196	0	0
12.101	2	1	1211	2	1	28	2196	0	0
12.111	2	1	1212	2	1	28	2196	0	0
12.121	2	1	1213	2	1	28	2196	0	0
12.131	2	1	1214	2	1	28	2196	0	0
12.141	2	1	1215	2	1	28	2196	0	0
12.151	2	1	1216	2	1	28	2196	0	0
12.161	2	1	1217	2	1	28	2196	0	0
12.171	2	1	1218	2	1	28	2196	0	0
12.181	2	1	1219	2	1	28	2196	0	0
12.191	2	1	1220	2	1	28	2196	0	0
12.201	2	1	1221	2	1	28	2196	0	0
12.211	2	1	1222	2	1	28	2196	0	0
12.221	2	1	1223	2	1	28	2196	0	0
12.231	2	1	1224	2	1	28	2196	0	0
12.241	2	1	1225	2	1	28	2196	0	0
12.251	2	1	1226	2	1	28	2196	0	0
12.261	2	1	1227	2	1	28	2196	0	0
12.271	2	1	1228	2	1	28	2196	0	0
12.281	2	1	1229	2	1	28	2196	0	0
12.291	2	1	1230	2	1	28	2196	0	0
12.301	2	1	1231	2	1	28	2196	0	0
12.311	2	1	1232	2	1	28	2196	0	0
12.321	2	1	1233	2	1	28	2196	0	0
12.331	2	1	1234	2	1	28	2196	0	0
12.341	2	1	1235	2	1	28	2196	0	0
12.351	2	1	1236	2	1	28	2196	0	0
12.361	2	1	1237	2	1	28	2196	0	0
12.371	2	1	1238	2	1	28	2196	0	0
12.381	2	1	1239	2	1	28	2196	0	0
12.391	2	1	1240	2	1	28	2196	0	0
12.401	2	1	1241	2	1	28	2196	0	0
12.411	2	1	1242	2	1	28	2196	0	0
12.421	2	1	1243	2	1	28	2196	0	0
12.431	2	1	1244	2	1	28	2196	0	0
12.441	2	1	1245	2	1	28	2196	0	0
12.451	2	1	1246	2	1	28	2196	0	0
12.461	2	1	1247	2	1	28	2196	0	0
12.471	2	1	1248	2	1	28	2196	0	0
12.481	2	1	1249	2	1	28	2196	0	0
12.491	2	1	1250	2	1	28	2196	0	0
12.501	2	1	1251	2	1	28	2196	0	0
12.511	2	1	1252	2	1	28	2196	0	0
12.521	2	1	1253	2	1	28	2196	0	0
12.531	2	1	1254	2	1	28	2196	0	0
12.541	2	1	1255	2	1	28	2196	0	0
12.551	2	1	1256	2	1	28	2196	0	0
12.561	2	1	1257	2	1	28	2196	0	0
12.571	2	1	1258	2	1	28	2196	0	0
12.581	2	1	1259	2	1	28	2196	0	0
12.591	2	1	1260	2	1	28	2196	0	0
12.601	2	1	1261	2	1	28	2196	0	0
12.611	2	1	1262	2	1	28	2196	0	0
12.621	2	1	1263	2	1	28	2196	0	0
12.631	2	1	1264	2	1	28	2196	0	0
12.641	2	1	1265	2	1	28	2196	0	0
12.651	2	1	1266	2	1	28	2196	0	0
12.661	2	1	1267	2	1	28	2196	0	0
12.671	2	1	1268	2	1	28	2196	0	0
12.681	2	1	1269	2	1	28	2196	0	0
12.691	2	1	1270	2	1	28	2196	0	0
12.701	2	1	1271	2	1	28	2196	0	0
12.711	2	1	1272	2	1	28	2196	0	0
12.721	2	1	1273	2	1	28	2196	0	0
12.731	2	1	1274	2	1	28	2196	0	0
12.741	2	1	1275	2	1	28	2196	0	0
12.751	2	1	1276	2	1	28	2196	0	0
12.761	2	1	1277	2	1	28	2196	0	0
12.771	2	1	1278	2	1	28	2196	0	0
12.781	2	1	1279	2	1	28	2196	0	0
12.791	2	1	1280	2	1	28	2196	0	0
12.801	2	1	1281	2	1	28	2196	0	0
12.811	2	1	1282	2	1	28	2196	0	0
12.821	2	1	1283	2	1	28	2196	0	0
12.831	2	1	1284	2	1	28	2196	0	0
12.841	2	1	1285	2	1	28	2196	0	0
12.851	2	1	1286	2	1	28	2196	0	0
12.861	2	1	1287	2	1	28	2196	0	0
12.871	2	1	1288	2	1	28	2196	0	0
12.881	2	1	1289	2	1	28	2196	0	0
12.891	2	1	1290	2	1	28	2196	0	0
12.901	2	1	1291	2	1	28	2196	0	0
12.911	2	1	1292	2	1	28	2196	0	0
12.921	2	1	1293	2	1	28	2196	0	0
12.931	2	1	1294	2	1	28	2196	0	0
12.941	2	1	1295	2	1	28	2196	0	0
12.951	2	1	1296	2	1	28	2196	0	0
12.961	2	1	1297	2	1	28	2196	0	0
12.971	2	1	1298	2	1	28	2196	0	0
12.981	2	1	1299	2	1	28	2196	0	0
12.991	2	1	1300	2	1	28	2196	0	0
13.001	2	1	1301	2	1	28	2196	0	0
13.011	2	1	1302	2	1	28	2196	0	0
13.021	2	1	1303	2	1	28	2196	0	0
13.031	2	1	1304	2	1	28	2196	0	0
13.041	2	1	1305	2	1	28	2196	0	0
13.051	2	1	1306	2	1	28	2196	0	0
13.061	2	1	1307	2	1	28	2196	0	0
13.071	2	1	1308	2	1	28	2196	0	0
13.081	2	1	1309	2	1	28	2196	0	0
13.091	2	1	1310	2	1	28	2196	0	0
13.101	2	1	1311	2	1	28	2196	0	0
13.111	2	1	1312	2	1	28	2196	0	0
13.121	2	1	1313	2	1	28	2196	0	0
13.131	2	1	1314	2	1	28	2196	0	0
13.141	2	1	1315	2	1	28	2196	0	0
13.151	2	1	1316	2	1	28	2196	0	0
13.161	2	1	1317	2	1	28	2196	0	0
13.171	2	1	1318	2	1	28	2196	0	0
13.181	2	1	1319	2	1	28	2196	0	0
13.191	2	1	1320	2	1	28	2196	0	0
13.201	2	1	1321	2	1	28	2196	0	0
13.211	2	1	1322	2	1	28	2196	0	0
13.221	2	1	1323	2	1	28	2196	0	0
13.231	2	1	1324	2	1	28	2196	0	0
13.241	2	1	1325	2	1	28	2196	0	0
13.251	2	1	1326	2	1	28	2196	0	0
13.261	2	1	1327	2	1	28	2196	0	0
13.271	2	1	1328	2	1	28	2196	0	0
13.281	2	1	1329	2	1	28	2196	0	0
13.291	2	1	1330	2	1	28	2196	0	0
13.301	2	1	1331	2	1	28	2196	0	0
13.311	2	1	1332	2	1	28	2196	0	0
13.321	2	1	1333	2	1	28	2196	0	0
13.331	2	1	1334	2	1	28	2196	0	0
13.341	2	1	1335	2	1	28	2196	0	0
13.351	2	1	1336	2	1	28	2196	0	0
13.361	2	1	1337	2	1	28	2196	0	0
13.371	2	1	1338	2	1	28	2196	0	0
13.381	2	1	1339	2	1	28	2196	0	0
13.391	2	1	1340	2	1	28	2196	0	0
13.401	2	1	1341	2	1	28	2196	0	0
13.411	2	1	1342	2	1	28	2196	0	0
13.421	2	1	1343	2	1	28	2196	0	0
13.431	2	1	1344	2	1	28	2196	0	0
13.441	2	1	1345	2	1	28	2196	0	0
13.451	2	1	1346	2	1	28	2196	0	0
13.461	2	1	1347	2	1	28	2196	0	0
13.471	2	1	1348	2	1	28	2196	0	0
13.481	2	1	1349	2	1	28	2196	0	0
13.491	2	1	1350	2	1	28	2196	0	0
13.501	2	1	1351	2	1	28	2196	0	0
13.511	2	1	1352	2	1	28	2196	0	0
13.521	2	1	1353	2	1	28	2196	0	0
13.531	2	1	1354	2	1	28	2196	0	0
13.541	2	1	1355	2	1	28	2196	0	0
13.551	2	1	1356	2	1	28	2196	0	0
13.561	2	1	1357	2	1	28	2196	0	0
13.571	2	1	1358	2	1	28	2196	0	0
13.581	2	1	1359	2	1	28	2196	0	0
13.591	2	1	1360	2	1	28	2196	0	0
13.601	2	1	1361	2	1	28	2196	0	0
13.611	2	1	1362	2	1	28	2196	0	0
13.621	2	1	1363	2	1	28	2196	0	0
13.631	2	1	1364	2	1	28	2196	0	0
13.641	2	1	1365	2	1	28	2196	0	0
13.651	2	1	1366	2	1	28	2196	0	0
13.661	2	1	1367	2	1	28	2196	0	0
13.671	2	1	1368	2	1	28	2196	0	0
13.681	2	1	1369	2	1	28	2196	0	0
13.691	2	1	1370	2	1	28	2196	0	0
13.701	2	1	1371	2	1	28	2196	0	0
13.711	2	1	1372	2	1	28	2196	0	0
13.721	2	1	1373	2	1	28	2196	0	0
13.731	2	1	1374	2	1	28	2196	0	0
13.741	2	1	1375	2	1	28	2196	0	0
13.751	2	1	1376	2	1	28	2196	0	0
13.761	2	1	1377	2	1	28	2196	0	0
13.771	2	1	1378	2	1	28	2196	0	0
13.781	2	1	1379	2	1	28	2196	0	0
13.791	2	1	1380	2	1	28	2196	0	0
13.801	2	1	1381	2	1	28	2196	0	0
13.811	2	1	1382	2	1	28	2196	0	0
13.821	2	1	1383	2	1	28	2196	0	0
13.831	2	1	1384	2	1	28	2196	0	0
13.841	2	1	1385	2	1	28	2196	0	0
13.851	2	1	1386	2	1	28	2196	0	0
13.861	2	1	1387	2	1	28	2196	0	0
13.871	2	1	1388	2	1	28	2196	0	0
13.881	2	1	1389	2	1	28	2196	0	0
13.891	2	1	1390	2	1	28	2196	0	0
13.901	2	1	1391	2	1	28	2196	0	0
13.911	2	1	1392	2	1	28	2196	0	0
13.921	2	1	1393	2	1	28	2196	0	0
13.931	2	1	1394	2	1	28	2196	0	0
13.941	2	1	1395	2	1	28	2196	0	0
13.951	2	1	1396	2	1	28	2196	0	0
13.961	2	1	1397	2	1	28	2196	0	0
13.971	2	1	1398	2	1	28	2196	0	0
13.981	2	1	1399	2	1	28	2196	0	0
13.991	2	1	1400	2	1	28	2196	0	0
14.001	2	1	1401	2	1	28	2196	0	0
14.011	2	1	1402	2	1	28	2196	0	0
14.021	2	1	1403	2	1	28	2196	0	0
14.031	2	1	1404	2	1	28	2196	0	0
14.041	2	1	1405	2	1	28	2196	0	0
14.051	2	1	1406	2	1	28	2196	0	0
14.061	2	1	1407	2	1	28	2196	0	0
14.071	2	1	1408	2	1	28	2196	0	0
14.081	2	1	1409	2	1	28	2196	0	0
14.091	2	1	1410	2	1	28	2196	0	0
14.101	2	1	1411	2	1	28	2196	0	0
14.111	2	1	1412	2	1	28	2196	0	0
14.121	2	1	1413	2	1	28	2196	0	0
14.131	2	1	1414	2	1	28	2196	0	0
14.141	2	1	1415	2	1	28	2196	0	0
14.151	2	1	1416	2	1	28	2196	0	0
14.161	2	1	1417	2	1	28	2196	0	0
14.171	2	1	1418	2	1	28	2196	0	0
14.181	2	1	1419	2	1	28	2196	0	0
14.191	2	1	1420	2	1	28	2196	0	0
14.201	2	1	1421	2	1	28	2196	0	0
14.211	2	1	1422	2	1	28	2196	0	0
14.221	2	1	1423	2	1	28	2196	0	0
14.231	2	1	1424	2	1	28	2196	0	0
14.241	2	1	1425	2	1	28	2196	0	0
14.251	2	1	1426	2	1	28	2196	0	0
14.261	2	1	1427	2	1	28	2196	0	0
14.271	2	1	1428	2	1	28	2196	0	0
14.281	2	1	1429	2	1	28	2196	0	0
14.291	2	1	1430	2	1	28	2196	0	0
14.301	2	1	1431	2	1	28	2196	0	0
14.311	2	1	1432	2	1	28	2196	0	0
14.321	2	1	1433	2	1	28	2196	0	0
14.331	2	1	1434	2	1	28	2196	0	0
14.341	2	1	1435	2	1	28	2196	0	0
14.351	2	1	1436	2	1	28	2196	0	0
14.361	2	1	1437	2	1	28	2196	0	0
14.371	2	1	1438	2	1	28	2196	0	0
14.381	2	1	1439	2	1	28	2196	0	0
14.391	2	1	1440	2	1	28	2196	0	0
14.401	2	1	1441	2	1	28	2196	0	0
14.411	2	1	1442	2	1	28	2196	0	0
14.421	2	1	1443	2	1	28	2196	0	0
14.431	2	1	1444	2	1	28	2196	0	0
14.441	2	1	1445	2	1	28	2196	0	0
14.451	2	1	1446	2	1	28	2196	0	0
14.461	2	1	1447	2	1	28	2196	0	0
14.471	2	1	1448	2	1	28	2196	0	0
14.481	2	1	1449	2	1	28	2196	0	0
14.491	2	1	1450	2	1	28	2196	0	0
14.501	2	1	1451	2	1	28	2196	0	0
14.511	2	1	1452	2	1	28	2196	0	0
14.521	2	1	1453	2	1	28	2196	0	0
14.531	2	1	1454	2	1	28	2196	0	0
14.541	2	1	1455	2	1	28	2196	0	0
14.551	2	1	1456	2	1	28	2196	0	0
14.561	2	1	1457	2	1	28	2196	0	0
14.571	2	1	1458	2	1	28	2196	0	0
14.581	2	1	1459	2	1	28	2196	0	0
14.591	2	1	1460	2	1	28	2196	0	0
14.601	2	1	1461	2	1	28	2196	0	0
14.611	2	1	1462	2	1	28	2196	0	0
14.621	2	1	1463	2	1	28	2196	0	0
14.631	2	1	1464	2	1	28	2196	0	0
14.641	2	1	1465	2	1	28	2196	0	0
14.651	2	1	1466	2	1	28	2196	0	0
14.661	2	1	1467	2	1	28	2196	0	0
14.671	2	1	1468	2	1	28	2196	0	0
14.681	2	1	1469	2	1	28	2196	0	0
14.691	2	1	1470	2	1	28	2196	0	0
14.701	2	1	1471	2	1	28	2196	0	0
14.711	2	1	1472	2	1	28	2196	0	0
14.721	2	1	1473	2	1	28	2196	0	0
14.731	2	1	1474	2	1	28	2196	0	0
14.741	2	1	1475	2	1	28	2196	0	0
14.751	2	1	1476	2	1	28	2196	0	0
14.761	2	1	1477	2	1	28	2196	0	0
14.771	2	1	1478	2	1	28	2196	0	0
14.781	2	1	1479	2	1	28	2196	0	0
14.791	2	1	1480	2	1	28	2196	0	0
14.801	2	1	1481	2	1	28	2196	0	0
14.811	2	1	1482	2	1	28	2196	0	0
14.821	2	1	1483	2	1	28	2196	0	0
14.831	2	1	1484	2	1	28	2196	0	0
14.841	2	1	1485	2	1	28	2196	0	0
14.851	2	1	1486	2	1	28	2196	0	0
14.861	2	1	1487	2	1	28	2196	0	0
14.871	2	1	1488	2	1	28	2196	0	0
14.881	2	1	1489	2	1	28	2196	0	0
14.891	2	1	1490	2	1	28	2196	0	0
14.901	2	1	1491	2	1	28	2196	0	0
14.911	2	1	1492	2	1	28	2196	0	0
14.921	2	1	1493	2	1	28	2196	0	0
14.931	2	1	1494	2	1	28	2196	0	0
14.941	2	1	1495	2	1	28	2196	0	0
14.951	2	1	1496	2	1	28	2196	0	0
14.961	2	1	1497	2	1	28	2196	0	0
14.971	2	1	1498	2	1	28	2196	0	0
14.981	2	1	1499	2	1	28	2196	0	0
14.991	2	1	1500	2	1	28	2196	0	0
15.001	2	1	1501	2	1	28	2196	0	0
15.011	2	1	1502	2	1	28	2196	0	0
15.021	2	1	1503	2	1	28	2196	0	0
15.031	2	1	1504	2	1	28	2196	0	0
15.041	2	1	1505	2	1	28	2196	0	0
15.051	2	1	1506	2	1	28	2196	0	0
15.061	2	1	1507	2	1	28	2196	0	0
15.071	2	1	1508	2	1	28	2196	0	0
15.081	2	1	1509	2	1	28	2196	0	0
15.091	2	1	1510	2	1	28	2196	0	0
15.101	2	1	1511	2	1	28	2196	0	0
15.111	2	1	1512	2	1	28	2196	0	0
15.121	2	1	1513	2	1	28	2196	0	0
15.131	2	1	1514	2	1	28	2196	0	0
15.141	2	1	1515	2	1	28	2196	0	0
15.151	2	1	1516	2	1	28	2196	0	0
15.161	2	1	1517	2	1	28	2196	0	0
15.171	2	1	1518	2	1	28	2196	0	0
15.181	2	1	1519	2	1	28	2196	0	0
15.191	2	1	1520	2	1	28	2196	0	0
15.201	2	1	1521	2	1	28	2196	0	0
15.211	2	1	1522	2	1	28	2196	0	0
15.221	2	1	1523	2	1	28	2196	0	0
15.231	2	1	1524	2	1	28	2196	0	0
15.241	2	1	1525	2	1	28	2196	0	0
15.251	2	1	1526	2	1	28	2196	0	0
15.261	2	1	1527	2	1	28	2196	0	0
15.271	2	1	1528	2	1	28	2196	0	0
15.281	2	1	1529	2	1	28	2196	0	0
15.291	2	1	1530	2	1	28	2196	0	0
15.301	2	1	1531	2	1	28	2196	0	0
15.311	2	1	1532	2	1	28	2196	0	0
15.321	2	1	1533	2	1	28	2196	0	0
15.331	2	1	1534	2	1	28	2196	0	0
15.341	2	1	1535	2	1	28	2196	0	0
15.351	2	1	1536	2	1	28	2196	0	0
15.361	2	1	1537	2	1	28	2196	0	0
15.371	2	1	1538	2	1	28	2196	0	0
15.381	2	1	1539	2	1	28	2196	0	0
15.391	2	1	1540	2	1	28	2196	0	0
15.401	2	1	1541	2	1	28	2196	0	0
15.411	2	1	1542	2	1	28	2196	0	0
15.421	2	1	1543	2	1	28	2196	0	0
15.431	2	1	1544	2	1	28	2196	0	0
15.441	2	1	1545	2	1	28	2196	0	0
15.451	2	1	1546	2	1	28	2196	0	0
15.461	2	1	1547	2	1	28	2196	0	0
15.471	2	1	1548	2	1	28	2196	0	0
15.481	2	1	1549	2	1	28	2196	0	0
15.491	2	1	1550	2	1	28	2196	0	0
15.501	2	1	1551	2	1	28	2196	0	0
15.511	2	1	1552	2	1	28	2196	0	0
15.521	2	1	1553	2	1	28	2196	0	0
15.531	2	1	1554	2	1	28	2196	0	0
15.541	2	1	1555	2	1	28	2196	0	0
15.551	2	1	1556	2	1	28	2196	0	0
15.561	2	1	1557	2	1	28	2196	0	0
15.571	2	1	1558	2	1	28	2196	0	0
15.581	2	1	1559	2	1	28	2196	0	0
15.591	2	1	1560	2	1	28	2196	0	0
15.601	2	1	1561	2	1	28	2196	0	0
15.611	2	1	1562	2	1	28	2196	0	0
15.621	2	1	1563	2	1	28	2196	0	0
15.631	2	1	1564	2	1	28	2196	0	0
15.641	2	1	1565	2	1	28	2196	0	0
15.651	2	1	1566	2	1	28	2196	0	0
15.661	2	1	1567	2	1	28	2196	0	0
15.671	2	1	1568	2	1	28	2196	0	0
15.681	2	1	1569	2	1	28	2196	0	0
15.691	2	1	1570	2	1	28	2196	0	0
15.701	2	1	1571	2	1	28	2196	0	0
15.711	2	1	1572	2	1	28	2196	0	0
15.721	2	1	1573	2	1	28	2196	0	0
15.731	2	1	1574	2	1	28	2196	0	0
15.741	2	1	1575	2	1	28	2196	0	0
15.751	2	1	1576	2	1	28	2196	0	0
15.761	2	1	1577	2	1	28	2196	0	0
15.771	2	1	1578	2	1	28	2196	0	0
15.781	2	1	1579	2	1	28	2196	0	0
15.791	2	1	1580	2	1	28	2196	0	0
15.801	2	1	1581	2	1	28	2196	0	0
15.811	2	1	1582	2	1	28	2196	0	0
15.821	2	1	1583	2	1	28	2196	0	0
15.831	2	1	1584	2	1	28	2196	0	0
15.841	2	1	1585	2	1	28	2196	0	0
15.851	2	1	1586	2	1	28	2196	0	0
15.861	2	1	1587	2	1	28	2196	0	0
15.871	2	1	1588	2	1	28	2196	0	0
15.881	2	1	1589	2	1	28	2196	0	0
15.891	2	1	1590	2	1	28	2196	0	0
15.901	2	1	1591	2	1	28	2196	0	0
15.911	2	1	1592	2	1	28	2196	0	0
15.921	2	1	1593	2	1	28	2196	0	0
15.931	2	1	1594	2	1	28	2196	0	0
15.941	2	1	1595	2	1	28	2196	0	0
15.951	2	1	1596	2	1	28	2196	0	0
15.961	2	1	1597	2	1	28	2196	0	0
15.971	2	1	1598	2	1	28	2196	0	0
15.981	2	1	1599	2	1	28	2196	0	0
15.991	2	1	1600	2	1	28	2196	0	0
16.001	2	1	1601	2	1	28	2196	0	0
16.011	2	1	1602	2	1	28	2196	0	0
16.021	2	1	1603	2	1	28	2196	0	0
16.031	2	1	1604	2	1	28	2196	0	0
16.041	2	1	1605	2	1	28	2196	0	0
16.051	2	1	1606	2	1	28	2196	0	0
16.061	2	1	1607	2	1	28	2196	0	0
16.071	2	1	1608	2	1	28	2196	0	0
16.081	2	1	1609	2	1	28	2196	0	0
16.091	2	1	1610	2	1	28	2196	0	0
16.101	2	1	1611	2	1	28	2196	0	0
16.111	2	1	1612	2	1	28	2196	0	0
16.121	2	1	1613	2	1	28	2196	0	0
16.131	2	1	1614	2	1	28	2196	0	0
16.141	2	1	1615	2	1	28	2196	0	0
16.151	2	1	1616	2	1	28	2196	0	0
16.161	2	1	1617	2	1	28	2196	0	0
16.171	2	1	1618	2	1	28	2196	0	0
16.181	2	1	1619	2	1	28	2196	0	0
16.191	2	1	1620	2	1	28	2196	0	0
16.201	2	1	1621	2	1	28	2196	0	0
16.211	2	1	1622	2	1	28	2196	0	0
16.221	2	1	1623	2	1	28	2196	0	0
16.231	2	1	1624	2	1	28	2196	0	0
16.241	2	1	1625	2	1	28	2196	0	0
16.251	2	1	1626	2	1	28	2196	0	0
16.261	2	1	1627	2	1	28	2196	0	0
16.271	2	1	1628	2	1	28	2196	0	0
16.281	2	1	1629	2	1	28	2196	0	0
16.291	2	1	1630	2	1	28	2196	0	0
16.301	2	1	1631	2	1	28	2196	0	0
16.311	2	1	1632	2	1	28	2196	0	0
16.321	2	1	1633	2	1	28	2196	0	0
16.331	2	1	1634	2	1	28	2196	0	0
16.341	2	1	1635	2	1	28	2196	0	0
16.351	2	1	1636	2	1	28	2196	0	0
16.361	2	1	1637	2	1	28	2196	0	0
16.371	2	1	1638	2	1	28	2196	0	0
16.381	2	1	1639	2	1	28	2196	0	0
16.391	2	1	1640	2	1	28	2196	0	0
16.401	2	1	1641	2	1	28	2196	0	0
16.411	2	1	1642	2	1	28	2196	0	0
16.421	2	1	1643	2	1	28	2196	0	0
16.431	2	1	1644	2	1	28	2196	0	0
16.441	2	1	1645	2	1	28	2196	0	0
16.451	2	1	1646	2	1	28	2196	0	0
16.461	2	1	1647	2	1	28	2196	0	0
16.471	2	1	1648	2	1	28	2196	0	0
16.481	2	1	1649	2	1	28	2196	0	0
16.491	3	1	1650	2	1	28	2196	0	0
16.501	3	1	1651	2	1	28	2196	0	0
16.511	3	1	1652	2	1	28	2196	0	0
16.521	3	1	1653	2	1	28	2196	0	0
16.531	3	1	1654	2	1	28	2196	0	0
16.541	3	1	1655	2	1	28	2196	0	0
16.551	3	1	1656	2	1	28	2196	0	0
16.561	3	1	1657	2	1	28	2196	0	0
16.571	3	1	1658	2	1	28	2196	0	0
16.581	3	1	1659	2	1	28	2196	0	0
16.591	3	1	1660	2	1	28	2196	0	0
16.601	3	1	1661	2	1	28	2196	0	0
16.611	3	1	1662	2	1	28	2196	0	0
16.621	3	1	1663	2	1	28	2196	0	0
16.631	3	1	1664	2	1	28	2196	0	0
16.641	3	1	1665	2	1	28	2196	0	0
16.651	3	1	1666	2	1	28	2196	0	0
16.661	3	1	1667	2	1	28	2196	0	0
16.671	3	1	1668	2	1	28	2196	0	0
16.681	3	1	1669	2	1	28	2196	0	0
16.691	3	1	1670	2	1	28	2196	0	0
16.701	3	1	1671	2	1	28	2196	0	0
16.711	3	1	1672	2	1	28	2196	0	0
16.721	3	1	1673	2	1	28	2196	0	0
16.731	3	1	1674	2	1	28	2196	0	0
16.741	3	1	1675	2	1	28	2196	0	0
16.751	3	1	1676	2	1	28	2196	0	0
16.761	3	1	1677	2	1	28	2196	0	0
16.771	3	1	1678	2	1	28	2196	0	0
16.781	3	1	1679	2	1	28	2196	0	0
16.791	3	1	1680	2	1	28	2196	0	0
16.801	3	1	1681	2	1	28	2196	0	0
16.811	3	1	1682	2	1	28	2196	0	0
16.821	3	1	1683	2	1	28	2196	0	0
16.831	3	1	1684	2	1	28	2196	0	0
16.841	3	1	1685	2	1	28	2196	0	0
16.851	3	1	1686	2	1	28	2196	0	0
16.861	3	1	1687	2	1	28	2196	0	0
16.871	3	1	1688	2	1	28	2196	0	0
16.881	3	1	1689	2	1	28	2196	0	0
16.891	3	1	1690	2	1	28	2196	0	0
16.901	3	1	1691	2	1	28	2196	0	0
16.911	3	1	1692	2	1	28	2196	0	0
16.921	3	1	1693	2	1	28	2196	0	0
16.931	3	1	1694	2	1	28	2196	0	0
16.941	3	1	1695	2	1	28	2196	0	0
16.951	3	1	1696	2	1	28	2196	0	0
16.961	3	1	1697	2	1	28	2196	0	0
16.971	3	1	1698	2	1	28	2196	0	0
16.981	3	1	1699	2	1	28	2196	0	0
16.991	3	1	1700	2	1	28	2196	0	0
17.001	3	1	1701	2	1	28	2196	0	0
17.011	3	1	1702	2	1	28	2196	0	0
17.021	3	1	1703	2	1	28	2196	0	0
17.031	3	1	1704	2	1	28	2196	0	0
17.041	3	1	1705	2	1	28	2196	0	0
17.051	3	1	1706	2	1	28	2196	0	0
17.061	3	1	1707	2	1	28	2196	0	0
17.071	3	1	1708	2	1	28	2196	0	0
17.081	3	1	1709	2	1	28	2196	0	0
17.091	3	1	1710	2	1	28	2196	0	0
17.101	3	1	1711	2	1	28	2196	0	0
17.111	3	1	1712	2	1	28	2196	0	0
17.121	3	1	1713	2	1	28	2196	0	0
17.131	3	1	1714	2	1	28	2196	0	0
17.141	3	1	1715	2	1	28	2196	0	0
17.151	3	1	1716	2	1	28	2196	0	0
17.161	3	1	1717	2	1	28	2196	0	0
17.171	3	1	1718	2	1	28	2196	0	0
17.181	3	1	1719	2	1	28	2196	0	0
17.191	3	1	1720	2	1	28	2196	0	0
17.201	3	1	1721	2	1	28	2196	0	0
17.211	3	1	1722	2	1	28	2196	0	0
17.221	3	1	1723	2	1	28	2196	0	0
17.231	3	1	1724	2	1	28	2196	0	0
17.241	3	1	1725	2	1	28	2196	0	0
17.251	3	1	1726	2	1	28	2196	0	0
17.261	3	1	1727	2	1	28	2196	0	0
17.271	3	1	1728	2	1	28	2196	0	0
17.281	3	1	1729	2	1	28	2196	0	0
17.291	3	1	1730	2	1	28	2196	0	0
17.301	3	1	1731	2	1	28	2196	0	0
17.311	3	1	1732	2	1	28	2196	0	0
17.321	3	1	1733	2	1	28	2196	0	0
17.331	3	1	1734	2	1	28	2196	0	0
17.341	3	1	1735	2	1	28	2196	0	0
17.351	3	1	1736	2	1	28	2196	0	0
17.361	3	1	1737	2	1	28	2196	0	0
17.371	3	1	1738	2	1	28	2196	0	0
17.381	3	1	1739	2	1	28	2196	0	0
17.391	3	1	1740	2	1	28	2196	0	0
17.401	3	1	1741	2	1	28	2196	0	0
17.411	3	1	1742	2	1	28	2196	0	0
17.421	3	1	1743	2	1	28	2196	0	0
17.431	3	1	1744	2	1	28	2196	0	0
17.441	3	1	1745	2	1	28	2196	0	0
17.451	3	1	1746	2	1	28	2196	0	0
17.461	3	1	1747	2	1	28	2196	0	0
17.471	3	1	1748	2	1	28	2196	0	0
17.481	3	1	1749	2	1	28	2196	0	0
17.491	3	1	1750	2	1	28	2196	0	0
17.501	3	1	1751	2	1	28	2196	0	0
17.511	3	1	1752	2	1	28	2196	0	0
17.521	3	1	1753	2	1	28	2196	0	0
17.531	3	1	1754	2	1	28	2196	0	0
17.541	3	1	1755	2	1	28	2196	0	0
17.551	3	1	1756	2	1	28	2196	0	0
17.561	3	1	1757	2	1	28	2196	0	0
17.571	3	1	1758	2	1	28	2196	0	0
17.581	3	1	1759	2	1	28	2196	0	0
17.591	3	1	1760	2	1	28	2196	0	0
17.601	3	1	1761	2	1	28	2196	0	0
17.611	3	1	1762	2	1	28	2196	0	0
17.621	3	1	1763	2	1	28	2196	0	0
17.631	3	1	1764	2	1	28	2196	0	0
17.641	3	1	1765	2	1	28	2196	0	0
17.651	3	1	1766	2	1	28	2196	0	0
17.661	3	1	1767	2	1	28	2196	0	0
17.671	3	1	1768	2	1	28	2196	0	0
17.681	3	1	1769	2	1	28	2196	0	0
17.691	3	1	1770	2	1	28	2196	0	0
17.701	3	1	1771	2	1	28	2196	0	0
17.711	3	1	1772	2	1	28	2196	0	0
17.721	3	1	1773	2	1	28	2196	0	0
17.731	3	1	1774	2	1	28	2196	0	0
17.741	3	1	1775	2	1	28	2196	0	0
17.751	3	1	1776	2	1	28	2196	0	0
17.761	3	1	1777	2	1	28	2196	0	0
17.771	3	1	1778	2	1	28	2196	0	0
17.781	3	1	1779	2	1	28	2196	0	0
17.791	3	1	1780	2	1	28	2196	0	0
17.801	3	1	1781	2	1	28	2196	0	0
17.811	3	1	1782	2	1	28	2196	0	0
17.821	3	1	1783	2	1	28	2196	0	0
17.831	3	1	1784	2	1	28	2196	0	0
17.841	3	1	1785	2	1	28	2196	0	0
